code	name	description	price	product-url	merchant-site-category	image-url	manufacturer	classification	condition	size	color	SalePrice	MSRP	in-stock	availability	promo-text	shipping-price
0750167PART	Louis Garneau Gel Race Glove	Louis Garneau Gel Race Glove. Cold weather glove with 3M lining and TR2 insulation for moisture wicking to keep your hands dry and warm. This glove is precurved at 70 degrees and there are no seams in palm for comfortable ergonomics.	24.989999999999998	http://www.bicyclebuys.com/item/0750167PART/yh	Bicycles > Gloves > Cycling Gloves	http://www.bicyclebuys.com/productimages/0750167PART.jpg	Louis Garneau	new	new			24.99	30	y	1,2		
0750163PART	Louis Garneau Junior Go Glove	Louis Garneau Junior Go Glove is a high-tech glove made to comfortably fit kids' hands with patented Ergo Air vent system which lessens fatigue of the ulnar and the median nerves.	13.99	http://www.bicyclebuys.com/item/0750163PART/yh	Bicycles > Gloves > Cycling Gloves	http://www.bicyclebuys.com/productimages/0750163PART.jpg	Louis Garneau	new	new			13.99	15	y	1,2		
0750143PART	Louis Garneau Rex Gel Gloves	Louis Garneau Rex Gel Gloves with patented Ergo Air vent system which provides moisture wicking and significant less fatigue of the ulnar and median nerves.	16.989999999999998	http://www.bicyclebuys.com/item/0750143PART/yh	Bicycles > Gloves > Cycling Gloves	http://www.bicyclebuys.com/productimages/0750143PART.jpg	Louis Garneau	new	new			16.99	22	y	1,2		
0750140PART	Louis Garneau Sierra Gloves	Louis Garneau Sierra Gloves features:  Cotton knit back, Fleece thumbs, Lycra fourchettes, Ergonomic palms, Adjustable wrists, Foam padding, Ergo Air vent system.	10.99	http://www.bicyclebuys.com/item/0750140PART/yh	Bicycles > Gloves > Cycling Gloves	http://www.bicyclebuys.com/productimages/0750140PART.jpg	Louis Garneau	new	new			10.99	15	y	1,2		
0740466PART	Pearl Izumi Elite Gel Vent Glove	Pearl Izumi Elite Gel Vent Gloves provide extra padding for a more comfortable ride.  The U-Bridge design alleviates numbness and pressure on the ulnar nerve.  Great design and beautiful looks!	34.990000000000002	http://www.bicyclebuys.com/item/0740466PART/yh	Bicycles > Gloves > Cycling Gloves	http://www.bicyclebuys.com/productimages/0740466PART.jpg	Pearl Izumi	new	new			34.99	40	y	1,2	Free Shipping	0.00
1602512PART	Cinelli Carbon Handlebar Tape	Cinelli Carbon Handlebar Tape.  Cinelli's well known and trusted handlebar tape gets a facelift for those who want their ride to be truly FULL carbon.  With 3 color options available, there's one for everybody.	14.99	http://www.bicyclebuys.com/item/1602512PART/yh	Bicycles > Handlebar Tape/Grips > Handlebar Tape / Grips	http://www.bicyclebuys.com/productimages/1602512PART.jpg	cinelli	new	new			14.99	22	y	1,2		
1602511PART	Cinelli Handlebar Tape	The original Cinelli handlebar tape, in a mixture of polyurethanes with a high content of natural cork, which absorbs shock and sweat and ensures a safe, comfortable grip.	12.99	http://www.bicyclebuys.com/item/1602511PART/yh	Bicycles > Handlebar Tape/Grips > Handlebar Tape / Grips	http://www.bicyclebuys.com/productimages/1602511PART.jpg	cinelli	new	new			12.99	12.99	y	1,2		
1630606	Vetta Handlebar Tape	Vetta Handlebar Tape.  Neon Green	8.9900000000000002	http://www.bicyclebuys.com/item/1630606/yh	Bicycles > Handlebar Tape/Grips > Handlebar Tape / Grips	http://www.bicyclebuys.com/productimages/1630606.jpg	Vetta Sports	new	new			8.99	15	y	1,2		
1630588PART	Easton Attack TT Aero Bar	Easton Attack TT Aero is the ultimate pursuit bar! Light, strong, and very comfortable. Adjustable elbow pads on shock-absorbing carbon cantilevers smooth out the road and alleviate fatigue.	399.94999999999999	http://www.bicyclebuys.com/item/1630588PART/yh	Bicycles > Handlebars > Aero Bars	http://www.bicyclebuys.com/productimages/1630588PART.jpg	Easton	new	new			399.95	600	y	1,2	Limited Time Free Shipping	0.00
1630449	Easton Monkey Lite SL CNT Handlebar 610mm	Easton MonkeyLite SL CNT Bar is the lightesr XC bar around.  A 135 gram XC riser bar made from Easton's proprietary MicroWeave carbon fiber. Carbon Nanotubes are added to enhance strength.  Weight 135g, length 610mm, 8` sweep, 4` upsweep, low-rise .75" 31	119.98999999999999	http://www.bicyclebuys.com/item/1630449/yh	Bicycles > Handlebars > Mountain Handlebars	http://www.bicyclebuys.com/productimages/1630449.jpg	Easton	new	new	610mm		101.9915	150	y	1,2	Free Shipping	0.00
1630591PART	Easton EA 30 Ergo Road Bar	Easton’s most affordable aluminum road bar delivers high-performance for those on a budget. Standard Ergo design with round style. Ergo design for maximum riding comfort.	34.990000000000002	http://www.bicyclebuys.com/item/1630591PART/yh	Bicycles > Handlebars > Road Handlebars	http://www.bicyclebuys.com/productimages/1630591PART.jpg	Easton	new	new			34.99	45	y	1,2	Limited Time 	
1630590PART	Easton EA 30 Wing Road Bar	Easton’s most affordable aluminum road bar delivers high-performance for those on a budget. Wing style for greater surface area for the palm. Ergo design for maximum riding comfort.	49.990000000000002	http://www.bicyclebuys.com/item/1630590PART/yh	Bicycles > Handlebars > Road Handlebars	http://www.bicyclebuys.com/productimages/1630590PART.jpg	Easton	new	new			42.4915	50	y	1,2	Free Shipping	0.00
1630585PART	Easton EC90 SLX3 Carbon Handlebar	Easton EC90 SLX3 Handlebar.  New ergonomic design comfortably fits Campagnolo, Shimano, and SRAM shifters and cables.  This latest incarnation of the Pro-Popular Easton SLX road bar, the SLX3 features a revised top section for more comfortable riding on t	249.99000000000001	http://www.bicyclebuys.com/item/1630585PART/yh	Bicycles > Handlebars > Road Handlebars	http://www.bicyclebuys.com/productimages/1630585PART.jpg	Easton	new	new			212.4915	250	y	1,2	Free Shipping	0.00
1602600PART	FSA K-Force Road Handlebar	Carbon fiber construction Ergonomic bend Double groove design 31.8mm stem clamp diameter Sizes – 40, 42, 44cm width Weight - 200 gram	129.99000000000001	http://www.bicyclebuys.com/item/1602600PART/yh	Bicycles > Handlebars > Road Handlebars	http://www.bicyclebuys.com/productimages/1602600PART.jpg	FSA	new	new			129.99	250	y	1,2		
0790037	Louis Garneau Drytex 2000 Hat	Louis Garneau Drytex 2000 winter Hat.  Keep warm, cover the ears, enjoy the ride!	12.99	http://www.bicyclebuys.com/item/0790037/yh	Bicycles > Hats > Cycle Hats/Caps	http://www.bicyclebuys.com/productimages/0790037.jpg	Louis Garneau	new	new			12.99	15	y	1,2		
0790011	Pearl Izumi Transfer Skull Cap Universal Size Black	Stretch Microsensor fabric combines unsurpassed moisture-transfer with a soft, comfortable interior. Wear under helmets and hats for increased protection and comfort.    Contour design covers ears providing protection from the wind and cold.	18.989999999999998	http://www.bicyclebuys.com/item/0790011/yh	Bicycles > Hats > Cycle Hats/Caps	http://www.bicyclebuys.com/productimages/0790011PART.jpg	Pearl Izumi	new	new	Universal Size	Black	18.99	18.989999999999998	y	1,2		
1604395	Shimano Ultegra 1" JIS Threaded Headset	Shimano Ultegra headset is constructed of lightweight alloy, to keep weight to a minimum. (108gms.) Sealed cartridge bearings keep out the elements. JIS sizing.	52.990000000000002	http://www.bicyclebuys.com/item/1604395/yh	Bicycles > Headsets > Headsets	http://www.bicyclebuys.com/productimages/1604395.jpg	Shimano	new	new	1 inch Threaded		52.99	90	y	1,2		
0100100	Blackburn Delphi 5.0 Wireless HeartRate Monitor	Blackburn Delphi 5.0 Wireless HeartRate Monitor and Cycle Computer.  Provides all cycle features: Current, Average and Maximum miles per hour, Trip Distance, Ride Time/Total Time.  11 pre-programmed wheel settings.  Compatible with Standard and Oversized 	79.989999999999995	http://www.bicyclebuys.com/item/0100100/yh	Bicycles > Heart Rate Monitors > Heart Rate Monitors	http://www.bicyclebuys.com/productimages/0100100.jpg	Blackburn	new	new			79.99	100	y	1,2	Limited Time 	
0100101	Blackburn Delphi 6.0 Wireless Heart Rate Monitor	Blackburn Delphi 6.0 Wireless Heart Rate Monitor and Cycle Computer. Features: Wireless speed/distance, transmission, Wired cadence.  Current, average, and max cadence.  20 lap chronograph with real time memory.  Backlight and high contrast screen.  Heart	129.99000000000001	http://www.bicyclebuys.com/item/0100101/yh	Bicycles > Heart Rate Monitors > Heart Rate Monitors	http://www.bicyclebuys.com/productimages/0100101.jpg	Blackburn	new	new			129.99	160	y	1,2	Limited Time Free Shipping	0.00
0100119	Polar CS 400 Heart Rate Monitor	The CS400 is the choice for the cyclist with the competitive attitude. Track your ride with wireless sensors, prepare your detailed training program with the Polar ProTrainer 5™ software and use the Incline measurement to adjust your cycling effort accord	319.94999999999999	http://www.bicyclebuys.com/item/0100119/yh	Bicycles > Heart Rate Monitors > Heart Rate Monitors	http://www.bicyclebuys.com/productimages/0100119.jpg	Polar Electro USA	new	new			319.95	340	y	1,2	Instant Rebate Free Shipping	0.00
0100071-CAD	Polar CS200 (w/Cadence) Heart Rate Monitor	The wireless CS200 is a true cycling computer that gives you all your cycling speed and distance information, along with your heart rate data. With the ability to link to your PC, the CS200 is more than just a cycle computer. Easy to reach button design t	169.94999999999999	http://www.bicyclebuys.com/item/0100071-CAD/yh	Bicycles > Heart Rate Monitors > Heart Rate Monitors	http://www.bicyclebuys.com/productimages/0100071-CAD.jpg	Polar Electro USA	new	new			169.95	190	y	1,2	Free Shipping	0.00
0100072	Polar RS100 Heart Rate Monitor (Black)	Polar RS100 Heart Rate Monitor is ideal if running is what you do to stay in shape, the RS100 will give you valuable feedback that can help improve your fitness or lose those last few pounds. It combines all the heart rate features you need with the stopw	99.950000000000003	http://www.bicyclebuys.com/item/0100072/yh	Bicycles > Heart Rate Monitors > Heart Rate Monitors	http://www.bicyclebuys.com/productimages/0100072.jpg	Polar Electro USA	new	new			99.95	110	y	1,2	Free Shipping	0.00
0100073PART	Polar RS200sd Heart Rate Monitor	Polar RS200sd Heart Rate Monitor was made for competitive, goal oriented runners who want to enhance their running experience. With the S1 foot pod the RS200sd provides accurate speed and distance data like the S625X so you can combine pace with heart rat	199.99000000000001	http://www.bicyclebuys.com/item/0100073PART/yh	Bicycles > Heart Rate Monitors > Heart Rate Monitors	http://www.bicyclebuys.com/productimages/0100073PART.jpg	Polar Electro USA	new	new			199.99	260	y	1,2	Free Shipping	0.00
0129659	Sigma BC 1706 HR DTS Heart Rate Cycle Computer	The BC 1706 HR with DTS is the perfect solution for all fitness-oriented cyclists. In addition to the trusted BC 1606L DTS bike and time functions the BC 1706 HR also measures heart rate. The current, maximum and average heart rate are measured as precise	69.989999999999995	http://www.bicyclebuys.com/item/0129659/yh	Bicycles > Heart Rate Monitors > Heart Rate Monitors	http://www.bicyclebuys.com/productimages/0129659.jpg	Sigma Sport	new	new			69.99	100	y	1,2		
0129664	Sigma PC 15 Heart Rate Monitor	Sigma PC 15 Heart Rate Monitor is a great training tool for anyone with a passion for sport and fitness. It is an individual trainer that allows you to control, plan, and evaluate your exercise sessions with total precision – complete with Training Manage	59.990000000000002	http://www.bicyclebuys.com/item/0129664/yh	Bicycles > Heart Rate Monitors > Heart Rate Monitors	http://www.bicyclebuys.com/productimages/0129664.jpg	Sigma Sport	new	new			59.99	80	y	1,2		
BEFA9PART	Bell Faction Helmet '09	The Bell Faction sets standard in Bike/Skate-inspired helmets with superior style, fit and comfort.  The favorite of BMX'ers.  Certified safe by CPSC and ASTM 1492	39.990000000000002	http://www.bicyclebuys.com/item/BEFA9PART/yh	Bicycles > Helmets > BMX Helmets	http://www.bicyclebuys.com/productimages/BEFA9PART.jpg	Bell	new	new			35.991	40	y	1,2	Free Shipping	0.00
BEFA0PART	Bell Faction Helmet '10	The versatile Bell Faction sets the standard in skate-inspired helmets with superior style, fit and comfort. Old school style and dual certification, makes the Faction perfect for bicycle or skate use, while the dual-density EPS foam makes for a lo-profil	39.990000000000002	http://www.bicyclebuys.com/item/BEFA0PART/yh	Bicycles > Helmets > BMX Helmets	http://www.bicyclebuys.com/productimages/BEFA0PART.jpg	Bell	new	new			35.991	40	y	1,2		
0803167PART	Free Agent Helmet	Impact absorbing EPP liner. Fabric Covered foam padding. Impact-resistant thermo plastic hard shell. One size fits all.  The helmet comes with three different size pads.	24.989999999999998	http://www.bicyclebuys.com/item/0803167PART/yh	Bicycles > Helmets > BMX Helmets	http://www.bicyclebuys.com/productimages/FAHELMET.jpg	Free Agent	new	new			24.99	24.989999999999998	y	1,2		
GIFLK0PART	Giro Flak BMX Cycle Helmet '10	Giro Flak BMX Cycle Helmet. The Flak features a durable ABS shell, plush padding, and super sweet graphics to round out your look. Available in three sizes and multiple color and graphic combinations, it’s the right lid for the job.	39.990000000000002	http://www.bicyclebuys.com/item/GIFLK0PART/yh	Bicycles > Helmets > BMX Helmets	http://www.bicyclebuys.com/productimages/GIFLK0PART.jpg	Giro	new	new			39.99	40	y	1,2		
BEFRA9PART	Bell Fraction Youth Helmet '09	Now the little radster can finally hang with the big kids! The new Fraction brings the same skate-style cool of its older brother to the pint-sized set. Just like the big Faction, it's dual certified for skate and bike use, and features the same tough ABS	39.990000000000002	http://www.bicyclebuys.com/item/BEFRA9PART/yh	Bicycles > Helmets > Kids / Youth Helmets	http://www.bicyclebuys.com/productimages/BEFRA9PART.jpg	Bell	new	new			35.991	40	y	1,2	Free Shipping	0.00
GIFL9PART	Giro Flume Youth Helmet '09	Giro Flume. Kids and parents agree - this is the coolest helmet around! With easy-to-adjust features, durable construction and groovy graphics it's no wonder that the Flume is so popular with young riders.	39.990000000000002	http://www.bicyclebuys.com/item/GIFL9PART/yh	Bicycles > Helmets > Kids / Youth Helmets	http://www.bicyclebuys.com/productimages/GIFL9PART.jpg	Giro	new	new			39.99	40	y	1,2	Free Shipping	0.00
GIFLU0PART	Giro Flume Youth Helmet '10	Giro Flume. Kids and parents agree - this is the coolest helmet around! With easy-to-adjust features, durable construction and groovy graphics it's no wonder that the Flume is so popular with young riders.	39.990000000000002	http://www.bicyclebuys.com/item/GIFLU0PART/yh	Bicycles > Helmets > Kids / Youth Helmets	http://www.bicyclebuys.com/productimages/GIFLU0PART.jpg	Giro	new	new			39.99	40	y	1,2		
GIME27PART	Giro Me 2 Infant Helmet Universal Size	The Me 2 is the perfect first helmet.  The adjustable fit system allows the helmet to grow with your child.  The built in visor protects them from the sun and rain.  6 vents helps keep their heads cool.  Has a buckle that avoids pinching soft skin.Weight 	29.989999999999998	http://www.bicyclebuys.com/item/GIME27PART/yh	Bicycles > Helmets > Kids / Youth Helmets	http://www.bicyclebuys.com/productimages/GIME27PART.jpg	Giro	new	new			29.99	30	y	1,2		
GIRA0PART	Giro Rascal Toddler Cycling Helmet '10	Kids don’t think twice about fit systems and tech specs, they just want to go ride! The Rascal’s new OneStep™ fit system provides a simple and intuitive method to quickly send your little rider on his way. Simply close the pinch-free buckle and they’re re	39.990000000000002	http://www.bicyclebuys.com/item/GIRA0PART/yh	Bicycles > Helmets > Kids / Youth Helmets	http://www.bicyclebuys.com/productimages/GIRA0PART.jpg	Giro	new	new			39.99	40	y	1,2		
GISP0PART	Giro Spree Todler Cycling Helmet Universal Size	Giro Spree Todler Cycling Helmet Universal Size. The Spree offers the same OneStep™ fit as the Rascal, a feature parent’s and kids both love. Simply close the pinch-free buckle and they’re off! For added visibility, mom or dad can click on the integrated 	39.990000000000002	http://www.bicyclebuys.com/item/GISP0PART/yh	Bicycles > Helmets > Kids / Youth Helmets	http://www.bicyclebuys.com/productimages/GISP0PART.jpg	Giro	new	new			39.99	40	y	1,2		
BEBE0PART	Bell Bellistic Full-Face Helmet '10	Made of a tough, multi-layered fiberglass shell with an EPS foam liner, the Bell Bellistic features full-face coverage, an adjustable visor, a large eye port to accommodate goggles and 15 built-in vents.	79.989999999999995	http://www.bicyclebuys.com/item/BEBE0PART/yh	Bicycles > Helmets > Mountain Helmets	http://www.bicyclebuys.com/productimages/BEBE0PART.jpg	Bell	new	new			71.991	80	y	1,2	Free Shipping	0.00
BECI9PART	Bell Citi Helmet '09	Reserved styling and adaptable features make the Citi the perfect townie helmet, whether you're on the way to work or off to the coffee shop. From the ErgoDial fit system for easy sizing adjustments to the durability of Fusion In-Mold construction, the Be	49.990000000000002	http://www.bicyclebuys.com/item/BECI9PART/yh	Bicycles > Helmets > Mountain Helmets	http://www.bicyclebuys.com/productimages/BECI9PART.jpg	Bell	new	new			44.991	50	y	1,2	Free Shipping	0.00
BEDR0PART	Bell Drop Full-Face Helmet '10	Bell Drop Full-Face Helmet '10. Whether you're into pointing that front wheel down hill or more likely to push it against a starting gate, the new Bell Drop is what you're going to want on your head. BMX, freeride, slalom, four-cross, or downhill, this li	129.99000000000001	http://www.bicyclebuys.com/item/BEDR0PART/yh	Bicycles > Helmets > Mountain Helmets	http://www.bicyclebuys.com/productimages/BEDR0PART.jpg	Bell	new	new			116.991	130	y	1,2	Free Shipping	0.00
BEIN9PART	Bell Influx Mountain Helmet '09	The fact that this is the world's best helmet value is kind of beside the point. With features like 18 massive vents, Fusion In-Mold Microshell, Blade Visor, GPS fit system, Channeled Ventilation and Cam-lock Levers, the Bell Influx is a great helmet at a	54.990000000000002	http://www.bicyclebuys.com/item/BEIN9PART/yh	Bicycles > Helmets > Mountain Helmets	http://www.bicyclebuys.com/productimages/BEIN8PART.jpg	Bell	new	new			54.99	65	y	1,2	Limited Time Free Shipping	0.00
BEIN10PART	Bell Influx Mountain Helmet '10	The fact that this is the world's best helmet value is kind of beside the point. With features like 18 massive vents, Fusion In-Mold Microshell, Blade Visor, GPS fit system, Channeled Ventilation and Cam-lock Levers, the Bell Influx is a great helmet at a	64.989999999999995	http://www.bicyclebuys.com/item/BEIN10PART/yh	Bicycles > Helmets > Mountain Helmets	http://www.bicyclebuys.com/productimages/BEIN10PART.jpg	Bell	new	new			58.491	65	y	1,2		
BESL9PART	Bell Slant Sport Helmet '09	Versatile, stylish and affordable, the Bell Slant is an exceptional helmet at an amazing price. Features 21 channeled vents, a Fusion In-Mold Microshell, ErgoDial fit system, easy-adjust Cam-lock strap levers, and a Blade visor.	54.990000000000002	http://www.bicyclebuys.com/item/BESL9PART/yh	Bicycles > Helmets > Mountain Helmets	http://www.bicyclebuys.com/productimages/BESL8PART.jpg	Bell	new	new			49.491	55	y	1,2	Free Shipping	0.00
BESL0PART	Bell Slant Sport Helmet '10	Versatile, stylish and affordable, the Bell Slant is an exceptional helmet at an amazing price. Features 21 channeled vents, a Fusion In-Mold Microshell, ErgoDial fit system, easy-adjust Cam-lock strap levers, and a Blade visor.	54.990000000000002	http://www.bicyclebuys.com/item/BESL0PART/yh	Bicycles > Helmets > Mountain Helmets	http://www.bicyclebuys.com/productimages/BESL0PART.jpg	Bell	new	new			49.491	55	y	1,2		
BESW10PART	Bell Sweep Helmet '10	Bell Sweep Helmet '10.  Already one of the most popular and winning helmets on both the road and mountain bike circuits, the Sweep now features Bell's Twin Axis Gear (TAG) fit system. With 20 functional vents actively channeling airflow over the head and 	139.99000000000001	http://www.bicyclebuys.com/item/BESW10PART/yh	Bicycles > Helmets > Mountain Helmets	http://www.bicyclebuys.com/productimages/BESW10PART.jpg	Bell	new	new			125.991	140	y	1,2	Free Shipping	0.00
BESWXC8PART	Bell Sweep XC Helmet	Bell Sweep XC Mountain Helmet features VPV Adjustable Visor, Fusion in-mold shell, in-mold bottom wrap, clear GPS fot system, internal reinforcement, channeled ventilation, cam lock.	109.98999999999999	http://www.bicyclebuys.com/item/BESWXC8PART/yh	Bicycles > Helmets > Mountain Helmets	http://www.bicyclebuys.com/productimages/BESWXC8PART.jpg	Bell	new	new			109.99	145	y	1,2	Discontinued Item Free Shipping	0.00
BETRT6PART	Bell Triton Helmet	Finally a good looking helmet for the extra large of head! The Bell Triton features our new ErgoDial fit system, Fusion In-Mold construction, snap-in visor, Cam-lock levers for easy strap adjustment and 17 big vents for great airflow.	34.990000000000002	http://www.bicyclebuys.com/item/BETRT6PART/yh	Bicycles > Helmets > Mountain Helmets	http://www.bicyclebuys.com/productimages/BETRT6PART.jpg	Bell	new	new			31.491	40	y	1,2		
GIATH0PART	Giro Athlon Mountain Helmet '10	If your mountain bike riding style involves a timing chip and a podium, then you’ll be relieved to know we’ve developed a competition-specific MTB helmet, just for you. 23 generous Wind Tunnel™ vents plus smooth style, a compact shape, light weight, and a	129.99000000000001	http://www.bicyclebuys.com/item/GIATH0PART/yh	Bicycles > Helmets > Mountain Helmets	http://www.bicyclebuys.com/productimages/GIATH0PART.jpg	Giro	new	new			129.99	130	y	1,2	Free Shipping	0.00
GIHE0PART	Giro Hex Mountain Helmet '10	Giro Hex Mountain Cycling Helmet '10. The Hex fuses a muscular, progressive style with the versatility you need for aggressive trail riding. It’s a great choice for price-conscious riders looking for a rugged all-mountain helmet that offers loads of premi	84.989999999999995	http://www.bicyclebuys.com/item/GIHE0PART/yh	Bicycles > Helmets > Mountain Helmets	http://www.bicyclebuys.com/productimages/GIHE0PART.jpg	Giro	new	new			84.99	85	y	1,2		
GIIN9PART	Giro Indicator Helmet '09	The Giro Indicator's smooth, confidant style and amazing ventilation are combined in a modern design that compliments every type of rider. It's the perfect mix for riding roads, trails and everything in between.	39.990000000000002	http://www.bicyclebuys.com/item/GIIN9PART/yh	Bicycles > Helmets > Mountain Helmets	http://www.bicyclebuys.com/productimages/GIIN9PART.jpg	Giro	new	new			39.99	40	y	1,2	Free Shipping	0.00
GIIN0PART	Giro Indicator Helmet '10	Giro Indicator Helmet '10. The Indicator’s confident style and amazing ventilation are coupled with a modern design that complements every type of rider. It’s the perfect choice for riding downtown, up the technical climb, and everything in between.	39.990000000000002	http://www.bicyclebuys.com/item/GIIN0PART/yh	Bicycles > Helmets > Mountain Helmets	http://www.bicyclebuys.com/productimages/GIIN0PART.jpg	Giro	new	new			39.99	40	y	1,2		
GIRE0PART	Giro Remedy Full Face Helmet '10	Giro Remedy Full Face Helmet '10. The fiberglass-shelled Remedy offers the same level of protection, ventilation and attention to detail as its fraternal twin, the Remedy CF, and manages it all at a nice price. It’s built for long park sessions, big mount	129.99000000000001	http://www.bicyclebuys.com/item/GIRE0PART/yh	Bicycles > Helmets > Mountain Helmets	http://www.bicyclebuys.com/productimages/GIRE0PART.jpg	Giro	new	new			129.99	130	y	1,2	Free Shipping	0.00
GIXE9PART	Giro Xen Mountain Helmet '09	Giro Xen Mountain Helmet '09 is the original all-mountain helmet. Xen balances the smooth, low profile style and coverage of skate helmets with the lighter weight and ventilation of high-performance XC helmets. It's enlightened choice for today's high-per	129.99000000000001	http://www.bicyclebuys.com/item/GIXE9PART/yh	Bicycles > Helmets > Mountain Helmets	http://www.bicyclebuys.com/productimages/GIXE9PART.jpg	Giro	new	new			129.99	130	y	1,2	Free Shipping	0.00
GIXE0PART	Giro Xen Mountain Helmet '10	Giro Xen Mountain Helmet '10 is the original and now iconic all-mountain helmet. Its smooth low-profile style hints at skate-style influence, but its big vents, light weight, and expanded rear coverage define it as a high performance helmet for the modern	129.99000000000001	http://www.bicyclebuys.com/item/GIXE0PART/yh	Bicycles > Helmets > Mountain Helmets	http://www.bicyclebuys.com/productimages/GIXE0PART.jpg	Giro	new	new			129.99	130	y	1,2	Free Shipping	0.00
BEAR0PART	Bell Array Road Helmet '10	Bell Array Road Helmet '10. Awesome low profile styling, massive ventilation and feature-packed, the new Array is $200 worth of helmet in a $100 bag. Channeled Ventilation, the new TAG Fit System, and super comfy padding make the Array float on the head, 	99.989999999999995	http://www.bicyclebuys.com/item/BEAR0PART/yh	Bicycles > Helmets > Road Helmets	http://www.bicyclebuys.com/productimages/BEAR9PART.jpg	Bell	new	new			89.991	100	y	1,2		
BEFU9PART	Bell Furio Road Helmet '09	Bell Furio Road Helmet '09. Hi-fi thrills at a low-fi price, the Furio features our Fusion In-Mold Microshell, 20 air moving, internally channeled vents and our GPS fit system.	54.990000000000002	http://www.bicyclebuys.com/item/BEFU9PART/yh	Bicycles > Helmets > Road Helmets	http://www.bicyclebuys.com/productimages/BEFU9PART.jpg	Bell	new	new			54.99	65	y	1,2	Discontinued Item Free Shipping	0.00
BEGH4PART	Bell Ghisallo Road Helmet '04	Featuring 17 huge vents to usher cool air through interior ventilation channels. Fusion In-mold Microshell, In-mold bottom wrap, clear GSP fit system. Internal reinforcemnet.. Cam-Lock levers. Vents 17 weight 10.6oz	99.989999999999995	http://www.bicyclebuys.com/item/BEGH4PART/yh	Bicycles > Helmets > Road Helmets	http://www.bicyclebuys.com/productimages/BEGH4PART.jpg	Bell	new	new			89.991	150	y	1,2	New Low Price Free Shipping	0.00
BEVO9PART	Bell Volt Bicycle Helmet '09	Bell strikes with electromotive force this summer debuting the all-new Volt, an amazing combination of massive ventilation, svelte weight, and high-tech comfort. Eleven frontal vents corral massive amounts of air with the help of the Volt’s custom-sculpte	154.99000000000001	http://www.bicyclebuys.com/item/BEVO9PART/yh	Bicycles > Helmets > Road Helmets	http://www.bicyclebuys.com/productimages/BEVO9PART.jpg	Bell	new	new			139.491	175	y	1,2	Free Shipping	0.00
BEVO10PART	Bell Volt Bicycle Helmet '10	The Volt is an amazing combination of massive ventilation, svelte weight, and high-tech comfort. Eleven frontal vents corral massive amounts of air with the help of the Volt's custom-sculpted Composite Fiber Intakes(TM) (CFI) which direct flow to the helm	174.99000000000001	http://www.bicyclebuys.com/item/BEVO10PART/yh	Bicycles > Helmets > Road Helmets	http://www.bicyclebuys.com/productimages/BEVO10PART.jpg	Bell	new	new			157.491	175	y	1,2		
GIAD0PART	Giro Advantage 2 Road Cycling Helmet '10	Giro Advantage Road Cycling Helmet '09 is shaped with input from the world's fastest riders over 23 years. The choice of elite professionals like Lance Armstrong, Alberto Contador, Levi Leiphheimer, David Millar, Alejandro Valverde. Advantage 2 represents	159.99000000000001	http://www.bicyclebuys.com/item/GIAD0PART/yh	Bicycles > Helmets > Road Helmets	http://www.bicyclebuys.com/productimages/GIAD9PART.jpg	Giro	new	new			159.99	160	y	1,2	Free Shipping	0.00
GIATM8PART	Giro Atmos Road Helmet '08	The Atmos is the racer's helmet.  Lighweight and sleek.  The Roc Loc 4 fit system is a micro adjust retention system for a custome fit. In-mold construction, 26 vents with internal channels, in-mold Carbon Reinforcement Roll Cage.  All these technical fea	139.99000000000001	http://www.bicyclebuys.com/item/GIATM8PART/yh	Bicycles > Helmets > Road Helmets	http://www.bicyclebuys.com/productimages/GIATM8PART.jpg	Giro	new	new			139.99	175	y	1,2	Discontinued Item Free Shipping	0.00
GIATM9PART	Giro Atmos Road Helmet '09	Giro Atmos Road Helmet '09. Designed to meet exacting needs of elite riders and racers from every corner of the globe, the Atmos has set the standards for high performance, remarkable style, and comfy fit. So whether you find yourself racing a local crit 	174.99000000000001	http://www.bicyclebuys.com/item/GIATM9PART/yh	Bicycles > Helmets > Road Helmets	http://www.bicyclebuys.com/productimages/GIATM9PART.jpg	Giro	new	new			174.99	175	y	1,2	Limited Time Free Shipping	0.00
GIATM0PART	Giro Atmos Road Helmet '10	The Giro Atmos Road Helmet continues to set the standard for high performance, matchless style, and comfortable fit. It’s low profile silhouette, 26 Wind Tunnel vents, and benchmark in-mold Roll Cage make it a top choice for road, ‘cross, and XC riders al	174.99000000000001	http://www.bicyclebuys.com/item/GIATM0PART/yh	Bicycles > Helmets > Road Helmets	http://www.bicyclebuys.com/productimages/GIATM0PART.jpg	Giro	new	new			174.99	175	y	1,2	Free Shipping	0.00
GIIOLA9PART	Giro Ionos Lance Armstrong (Livestrong) Road Cycling Helmet '09	Giro Ionos Livestrong Road Cycling Helmet '09. The Ionos is the most technologically advanced road cycling helmet Giro has ever created. Our revolutionary in-mold composite sub-frame (I.C.S.) provides the strength support 21 of the largest vents ever carv	229.99000000000001	http://www.bicyclebuys.com/item/GIIOLA9PART/yh	Bicycles > Helmets > Road Helmets	http://www.bicyclebuys.com/productimages/GIIOLA9PART.jpg	Giro	new	new			229.99	230	y	1,2	Free Shipping	0.00
