categoryID	manufacturer	Title	Description	Product URL	Image URL	SKU	availability	Condition	Ship Weight	Ship Cost	Bid	Promotional Code	UPC	Price
100001449	Blackburn	Blackburn Flea USB Front Light	Blackburn Flea USB Front Light.  Blackburn has taken their legendary status as one of the industry's leading light manufacturers a step further with this unique, lightweight, and easy to use light set.  Perfect for commuters and gadget geeks alike, the Fl	http://www.bicyclebuys.com/item/0114307PART/SZLA	http://www.bicyclebuys.com/productimages/0114307.jpg	0114307PART	In Stock	NEW				  		29.99
100001449	Bell	Bell Array Road Helmet '10	Bell Array Road Helmet '10. Awesome low profile styling, massive ventilation and feature-packed, the new Array is $200 worth of helmet in a $100 bag. Channeled Ventilation, the new TAG Fit System, and super comfy padding make the Array float on the head, 	http://www.bicyclebuys.com/item/BEAR0PART/SZLA	http://www.bicyclebuys.com/productimages/BEAR9PART.jpg	BEAR0PART	In Stock	NEW				  		89.991
100001449	Louis Garneau	Louis Garneau Windscreen	Louis Garneau Windscreen is for the Crono, Rocket Air and Superleggra Helmets.  Protect your eyes with this Polycarbonate facial protector.	http://www.bicyclebuys.com/item/0803100PART/SZLA	http://www.bicyclebuys.com/productimages/0803100PART.jpg	0803100PART	In Stock	NEW				  		24.99
100001449	Zefal	Zefal Cyclop Mirror	The Zefal Cyclop Mirror slim line rear view mirror easily mounts onto road or mountain handlebars.   It will fold flat in the event of an impact.  Chrome plated ABS mirror for extra strength.  Adjustable 3 angle rotation for a custom fit.   Universal bar-	http://www.bicyclebuys.com/item/0119757/SZLA	http://www.bicyclebuys.com/productimages/0119757.jpg	0119757	In Stock	NEW				  		17.99
100001449	CycleAware	CycleAware Roadie Mirror	CycleAware Roadie Mirror is very lightweight and provides a wide angle view.  Flly adjustable, this convex mirror will provide the visibilty and safety a rider needs on the road.	http://www.bicyclebuys.com/item/0119776/SZLA	http://www.bicyclebuys.com/productimages/0119776.jpg	0119776	In Stock	NEW				  		17.99
100001449	Shimano	Shimano PD-R670 (6700) Ultegra SPD-SL Pedals	Shimano PD-R670 (6700) Ultegra SPD-SL Pedals has a wider platform for greater seight asnd stress dispursement.  Chromoly spindle, Alloy Black gloss finish with Chrome cleat plate.	http://www.bicyclebuys.com/item/0414461/SZLA	http://www.bicyclebuys.com/productimages/0414461.jpg	0414461	In Stock	NEW				  		129.99
100001449	Shimano	Shimano SH-MT42NV All Terrain Shoe	The Shimano SH-MT42NV All Terrain Shoe is an updated version of Shimano's popular MT41G.  Same comfort and performance as the previous model, with a much sleeker and modern design.	http://www.bicyclebuys.com/item/SHMT42NVPART/SZLA	http://www.bicyclebuys.com/productimages/SHMT42NVPART.jpg	SHMT42NVPART	In Stock	NEW				  		79.99
8618	Blackburn	Blackburn Tech Mag 6 Trainer w/Remote Resistance w/CatEye Strada Caden	Blackburn Tech Mag 6 Trainer w/Remote Resistance. Designed from the ground up to provide the kind of performance and features that world class athletes demand, at a pricepoint that mere mortals can afford.  CatEye Strada Cadence computer included.  Provid	http://www.bicyclebuys.com/item/0100184-AST/SZLA	http://www.bicyclebuys.com/productimages/0100184-AST.jpg	0100184-AST	Limited Qty	NEW				  		219.99
100001450	Louis Garneau	Louis Garneau H-Cover	Louis Garneau H-Cover will keep your head warm and dry. This helmet cover is made from Stopzone fabric which is waterproof. Reflective logo and trim keeps you visible on the road.	http://www.bicyclebuys.com/item/0790191PART/SZLA	http://www.bicyclebuys.com/productimages/0790191PART.jpg	0790191PART	In Stock	NEW				  		14.99
100001448	Torker	Torker Unistar CX Unicycle '10	For the past Decade, more riders have learned on Torker's Unistar CX than any other unicycle.  User friendly features like a padded saddle, QR seat clamp, and cotterless cranks have helped legions of riders learn such a unique sport.	http://www.bicyclebuys.com/item/TOUNCX10PART/SZLA	http://www.bicyclebuys.com/productimages/TOUNCX10PART.jpg	TOUNCX10PART	In Stock	NEW				  		99.99
100001449	Giro	Giro Atmos Road Helmet '10	The Giro Atmos Road Helmet continues to set the standard for high performance, matchless style, and comfortable fit. It’s low profile silhouette, 26 Wind Tunnel vents, and benchmark in-mold Roll Cage make it a top choice for road, ‘cross, and XC riders al	http://www.bicyclebuys.com/item/GIATM0PART/SZLA	http://www.bicyclebuys.com/productimages/GIATM0PART.jpg	GIATM0PART	In Stock	NEW				  		174.99
100001449	Giro	Giro Flume Youth Helmet '10	Giro Flume. Kids and parents agree - this is the coolest helmet around! With easy-to-adjust features, durable construction and groovy graphics it's no wonder that the Flume is so popular with young riders.	http://www.bicyclebuys.com/item/GIFLU0PART/SZLA	http://www.bicyclebuys.com/productimages/GIFLU0PART.jpg	GIFLU0PART	In Stock	NEW				  		39.99
100001449	Giro	Giro Stylus Road Cycling Helmet '10	Giro Stylus Road Cycling Helmet '10. Genuine Giro performance with a casual attitude. The Stylus combines impressive ventilation, a compact shape and amazing fit in a sleek style that’s perfect for riders who enjoy great routes as much as a swift pace.	http://www.bicyclebuys.com/item/GIST0PART/SZLA	http://www.bicyclebuys.com/productimages/GIST0PART.jpg	GIST0PART	In Stock	NEW				  		84.99
100001450	SIXSIXONE	SIXSIXONE Core Saver Vest '10	The SIXSIXONE Core Saver Vest is re-designed for 2010 to be compatible with neck braces and adds a lighter chest plate.  The fit is also designed to be more comfortable than last year's.  Great upper body protection for those who like to use their favorit	http://www.bicyclebuys.com/item/0751017PART/SZLA	http://www.bicyclebuys.com/productimages/0751017PART.jpg	0751017PART	Limited Qty	NEW				  		89.99
100001449	Time	Time Axion Woman's Touring/Spin Cycling Shoe	Time Axion Cycling Shoe is an excellent shoe for any spin class or long touring rides.  A non-slip sole handles SPD type cleats.  Three velcro straps provides snug custom fit.	http://www.bicyclebuys.com/item/TIAXW0PART/SZLA	http://www.bicyclebuys.com/productimages/TIAXW0PART.jpg	TIAXW0PART	In Stock	NEW				  		69.99
100001449	Shimano	Shimano SH-WF23 Women's Cycling/Spin Shoes	The Shimano SH-WF23 Women's Cycling/Spin Shoes are the newest kicks in Shimano's high-demand WF line.  The sleeker design and no-socks-necessary	http://www.bicyclebuys.com/item/SHWF23PART/SZLA	http://www.bicyclebuys.com/productimages/SHWF23PART.jpg	SHWF23PART	In Stock	NEW				  		89.99
100001449	Bell	Bell Faction Helmet '07	The Bell Faction sets standard in Bike/Skate-inspired helmets with superior style, fit and comfort.  The favorite of BMX'ers.  Certified safe by CPSC and ASTM 1492	http://www.bicyclebuys.com/item/BEFA7PART/SZLA	http://www.bicyclebuys.com/productimages/BEFA7PART.jpg	BEFA7PART	In Stock	NEW				  		29.99
8618	Minoura	Minoura VFS Fluid/Magnetic Indoor Trainer	Minoura VFS Fluid indoor Trainer. The VFS (Variable Fluid System) represents the pinnacle of current Minoura technology. In combining a fluid and magnetic unit, they have developed an extremely smooth and quiet trainer that offers expanded levels of resis	http://www.bicyclebuys.com/item/0130015/SZLA	http://www.bicyclebuys.com/productimages/0130015.jpg	0130015	In Stock	NEW				  		199.95
100001450	Bellwether	Bellwether Strech Aqua-No Booties	Bellwether Strech Aqua-No Booties helps keep your feet dry and warm in the harshest of conditions with Aqua-no bootie. Features multi layered seamsealed construction, combining waterproof performance with breathability.	http://www.bicyclebuys.com/item/0720782PART/SZLA	http://www.bicyclebuys.com/productimages/0720782PART.jpg	0720782PART	In Stock	NEW				  		39.99
100001450	Louis Garneau	Louis Garneau Oslo Chamois Tight	Louis Garneau Oslo Chamois Tight. Features:  HeatMaxx  Material.  Elastic with adjustable drawstring at waist.  7 inches/18 cm ankle zip.  Ankle gripper.  Back reflective arrows.  Reflective logo at bottom.  Comfort chamois men.  Weather: Cold	http://www.bicyclebuys.com/item/0701193PART/SZLA	http://www.bicyclebuys.com/productimages/0701193PART.jpg	0701193PART	In Stock	NEW				  		79.99
100001449	FSA	FSA SLK Carbon Saddle w/Tubular Titanium Rails	FSA SLK Carbon Saddle w/Tubular Titanium Rails is a lightweight race seat with a Carbon fiber reinforced Nylon shell.	http://www.bicyclebuys.com/item/0900975-TI/SZLA	http://www.bicyclebuys.com/productimages/0900975.jpg	0900975-TI	In Stock	NEW				  		59.99
100001449	Diadora	Diadora Cyclogym Spin Cycle Shoes	Diadora Cyclogym Spin Cycle Shoes are perfect for your spin class.  FITTING: Ergonomic Fit.  INSOLE: fixed, E.V.A. lined.  UPPER: in ultra-breathable, reinforced Air Mesh for a great close fitting. Modern and sportive look.  CLOSURE: 2 opposite velcro clo	http://www.bicyclebuys.com/item/DICYPART/SZLA	http://www.bicyclebuys.com/productimages/DICYPART.jpg	DICYPART	In Stock	NEW				  		94.99
100001450	Louis Garneau	Louis Garneau Venti X-Lite Socks	The Louis Garneau Venti X-Lite Socks live up to their name.  Lightweight, comfortable socks with Louis Garneau's commitment to extreme foot ventilation.	http://www.bicyclebuys.com/item/0790041PART/SZLA	http://www.bicyclebuys.com/productimages/0790041PART.jpg	0790041PART	In Stock	NEW				  		11.99
100001449	Yeti Cycles	Yeti Rear Derailleur Hanger/Dropout	Yeti Rear Derailleur Hanger/Dropout.  Used on every Yeti frame built after 2003.  Comes with 2 bolts.	http://www.bicyclebuys.com/item/0508050/SZLA	http://www.bicyclebuys.com/productimages/0508050.jpg	0508050	In Stock	NEW				  		19.99
100001449	Cannondale	Cannondale Speedster 30 Seat Bag	Cannondale Speedster 30 Seat Bag is perfect for a minimalist that wants to carry an extra tube, a small multi-tool, and maybe some emergency cash.. Its belly is made from EPO Tarpaulin which resists road grimes and dirt sticking on to the bag. Single stra	http://www.bicyclebuys.com/item/0126846-30/SZLA	http://www.bicyclebuys.com/productimages/0126846-30.jpg	0126846-30	In Stock	NEW				  		13.99
100001449	Diadora	Diadora Escape MTB Cycling Shoe	Diadora Escape MTB Cycling Shoe is a great shoe for someone who doesn't want to spend a fortune for a mountain shoe. 2 velcro strap closure for easy in and out. Nylon glass reinforced outsole gives great strength and stiffness for great power transfer.	http://www.bicyclebuys.com/item/DIES9PART/SZLA	http://www.bicyclebuys.com/productimages/DIES9PART.jpg	DIES9PART	In Stock	NEW				  		60.99
100001450	Louis Garneau	Louis Garneau Matrix Hat	Keep your head warm with this Louis Garneau Matrix Hat. It's thin enough to fit under your helmet. Cross out my head gets too cold from your Excuses For Not Riding List.	http://www.bicyclebuys.com/item/0790151/SZLA	http://www.bicyclebuys.com/productimages/0790151.jpg	0790151	In Stock	NEW				  		15.99
100001449	Bell	Bell Faction Helmet '08	The Bell Faction sets standard in Bike/Skate-inspired helmets with superior style, fit and comfort.  The favorite of BMX'ers.  Certified safe by CPSC and ASTM 1492	http://www.bicyclebuys.com/item/BEFA8PART/SZLA	http://www.bicyclebuys.com/productimages/BEFA8PART.jpg	BEFA8PART	In Stock	NEW				  		29.99
100001450	BikeHard	BikeHard Team Cycling Socks 5 PACK	Bike Hard Team Cycling Socks <b>5 Pack</b>.  By DeFeet.  These are the same socks worn by the BikeHard cycling team.  Made from CoolMax+FreshFX , a lightweight material that wicks away moisture and keeps your feet dry.  These super-tough, yet soft socks w	http://www.bicyclebuys.com/item/0708812PART/SZLA	http://www.bicyclebuys.com/productimages/0708812PART.jpg	0708812PART	In Stock	NEW				  		34.99
100001450	Cannondale	Cannondale Classic Men's Glove	Cannondale Classic Men's Glove has a Coolmesh fabric on the back.  The synthetic leather is washable.  Terry and lycra back ensures comfort and a sweat wipe.	http://www.bicyclebuys.com/item/0721209PART/SZLA	http://www.bicyclebuys.com/productimages/0721209PART.jpg	0721209PART	In Stock	NEW				  		17.99
100001449	Saris	Saris Roof Rack Fit Clip Set	The Saris Roof Rack Fit Clips are designed to fit soecific models and years of vehicles in order to install Saris roof racks.  Contact Saris in order to find out which clips are for you.	http://www.bicyclebuys.com/item/0851001PART/SZLA	http://www.bicyclebuys.com/productimages/0851001.gif	0851001PART	In Stock	NEW				  		19.99
100001449	Shimano	Shimano PD-A530 Pedal	Shimano PD-A530 gives rider the ability to ride platform one day, clipped in the other. Sealed bearings, tension adjustment on engangement mechanism, spd compatible. Includes Shimano SH51 cleats. Very light at 383 grams per set!!! Available as either Silv	http://www.bicyclebuys.com/item/0402066PART/SZLA	http://www.bicyclebuys.com/productimages/0402066.jpg	0402066PART	In Stock	NEW				  		74.99
100001449	Shimano	Shimano Ultegra 1 JIS Threaded Headset 1 inch Threaded	Shimano Ultegra headset is constructed of lightweight alloy, to keep weight to a minimum. (108gms.) Sealed cartridge bearings keep out the elements. JIS sizing.	http://www.bicyclebuys.com/item/1604395/SZLA	http://www.bicyclebuys.com/productimages/1604395.jpg	1604395	In Stock	NEW				  		52.99
100001449	Shimano	Shimano SM-SH52 SPD Cleats	Shimano SM-SH52 Cleats for the following pedals: PD-M858 and other SPD pedals except PD7410 & PD-6500.	http://www.bicyclebuys.com/item/0414453/SZLA	http://www.bicyclebuys.com/productimages/0414459.jpg	0414453	In Stock	NEW				  		19.99
100001449	Topeak	Topeak Small Wedge Bag QR (TC2256B)	Great for hauling tools, food, wallet, keys, maps, spare tubes and anything else you need to carry. Features our quick release mounting system and unique built-in rain cover.	http://www.bicyclebuys.com/item/0119700/SZLA	http://www.bicyclebuys.com/productimages/0119700.jpg	0119700	In Stock	NEW				  		13.99
8618	Bell	Bell Motivator Basic Indoor Trainer	Bell Motivator is a magnetic resistance Indoor Trainer.  Sturdy Welded construction, Rubber non marring floor pads.  Two adjusting knobs to center the wheel.  Comes with Quick Release Skewer.	http://www.bicyclebuys.com/item/0100190/SZLA	http://www.bicyclebuys.com/productimages/0100190.jpg	0100190	In Stock	NEW				  		89.99
100001449	Mavic	Mavic Free Hub Body	The beautiful thing about Mavic wheels is the ability to easily convert your wheels from Shimano to Campagnolo compatability and vice versa. Simply purchase the freehub body for the appropriate style (Campy ED10 or Shimano M10), make the swap, and your wh	http://www.bicyclebuys.com/item/0509223PART/SZLA	http://www.bicyclebuys.com/productimages/0509223.jpg	0509223PART	In Stock	NEW				  		54.99
100001449	Shimano	Shimano Altus RD-M310 Rear Derailleur	The Shimano Altus RD-M310 Rear Derailleur is a great economical replacement part for bikes bought in retail-chain stores except this won't break after the first ride, or the second, or third…	http://www.bicyclebuys.com/item/1010055PART/SZLA	http://www.bicyclebuys.com/productimages/1010055.jpg	1010055PART	In Stock	NEW				  		19.99
100001449	Avenir	Avenir Interurban Combo lightset	Avenir Interurban Combo Lightset.  As if the the Interurban wasn't bright enough, Avenir spiced it up by adding their tried and true Flashpoint LED light to the rear.  You're now armed with the right stuff to see and be seen anywhere!	http://www.bicyclebuys.com/item/0114180/SZLA	http://www.bicyclebuys.com/productimages/0114180.jpg	0114180	In Stock	NEW				  		29.99
100001449	Profile Designs	Profile Design RM System 1 Waterbottle Rack	The Profile Design RM System 1 Waterbottle Rack is an updated version of their popular Aquarack design, a convenient and simple way to place two water bottles behind your seat. It's also an excellent way to improve your aerodynamics by removing your cages	http://www.bicyclebuys.com/item/0100012PART/SZLA	http://www.bicyclebuys.com/productimages/0100012.jpg	0100012PART	In Stock	NEW				  		39.99
100001449	Topeak	Topeak Alien DX Tool	More compact version of the legendary ALiEN™. Alien DX Tool has 27 high quality tools including chain tool and carrying case.	http://www.bicyclebuys.com/item/1799934-DX/SZLA	http://www.bicyclebuys.com/productimages/1799934-DX.jpg	1799934-DX	In Stock	NEW				  		39.99
100001449	Pedros	Pedro's Repair Stand	Pedro's new repair stand combines all the features you want from a home stand, easy to set-up and portable.  The climb has a trigger actuated linear movement of the clamp jaws.  Will hold up to 2.5 or 65mm tube. Head rotates 360 degrees.	http://www.bicyclebuys.com/item/1736446/SZLA	http://www.bicyclebuys.com/productimages/1736446.jpg	1736446	Limited Qty	NEW				  		189.95
100001449	Shimano	Shimano Dura-Ace 7800 Bottom Bracket	The new bottom bracket bearings to be spaced wider apart & the axle & bearings are larger. The net result of course is a more effective load distribution, increased rigidity & stability, as well as longer service life. Up off the saddle, on the big ring, 	http://www.bicyclebuys.com/item/1010142PART/SZLA	http://www.bicyclebuys.com/productimages/1010142PART.jpg	1010142PART	In Stock	NEW				  		39.99
100001449	Shimano	Shimano FlightDeck SC-6502 Display Head	New Shimano 6502 Display head works on 8,9 and 10 speed Shimano STI systems.	http://www.bicyclebuys.com/item/0104658/SZLA	http://www.bicyclebuys.com/productimages/0104647.jpg	0104658	In Stock	NEW				  		39.99
100001449	Sigma Sport	Sigma Sport Rox 9.0 Cycle Computer	Bike Computer with SIGMA DataCenter. Both on the bike and on the PC, the SIGMA ROX 9.0 answers just about all the questions you could imagine. Besides measuring altitude, inclination and temperature, the newly developed digitally encoded 3-channel wireles	http://www.bicyclebuys.com/item/0129651/SZLA	http://www.bicyclebuys.com/productimages/0129651.jpg	0129651	In Stock	NEW				  		199.99
100001449	Topeak	Topeak Alien II Bicycle Tool	Often copied but never duplicated, the award-winning Topeak ALiEN II is still the best. A clever break-apart design makes it easy to find and use the right tool. And with 26 high quality tools at your fingertips, you’ll rarely find yourself without exactl	http://www.bicyclebuys.com/item/1799965/SZLA	http://www.bicyclebuys.com/productimages/1799965.jpg	1799965	In Stock	NEW				  		29.99
100001449	Bell	Bell Flip Mirror (For Bell Metro & Citi Helmets)	The Metro Flip Mirror the world's first cool helmet mirror. It seamlessly integrates into the visor and features a high quality, infinitely adjustable optic mirror.It folds back up and out of sight when not needed.	http://www.bicyclebuys.com/item/0139956/SZLA	http://www.bicyclebuys.com/productimages/0139956.jpg	0139956	In Stock	NEW				  		11.691
100001449	Shimano	Shimano Ultegra BR6600 10/speed Brake Caliper	Shimano BR6600 brake caliper designed along the lines of the Dura-Ace 10 Dual Pivot Caliper sytem.  The Dual-Pivot brake design is a lightweight, compact and durable braking system. Through advancements in design, tighter tolerances have been created whic	http://www.bicyclebuys.com/item/1428875PART/SZLA	http://www.bicyclebuys.com/productimages/1428875PART.jpg	1428875PART	In Stock	NEW				  		59.99
100001449	Bell	Bell Winter Kit (For Bell Metro Helmets) Black	The Metro Winter Kit includes insulated ear flaps and vent plugs to block cold air and keep your head toasty on cold days.	http://www.bicyclebuys.com/item/0139952PART/SZLA	http://www.bicyclebuys.com/productimages/0139952.jpg	0139952PART	In Stock	NEW				  		17.991
100001449	Crank Brothers	Crank Brothers Mallet 1 Clipless Pedal Black Black	Crank Brothers Mallet 1 is manufactured with Carbon Steel Wings.  Chromoly spindle and extruded aluminum.	http://www.bicyclebuys.com/item/0402051N/SZLA	http://www.bicyclebuys.com/productimages/0402051N.jpg	0402051N	In Stock	NEW				  		79.99
100001449	Allen Sports	Allen 900B Tension Bar Bike Adapter	Allen 900B Tension Bar Bike Adapter.  For the hard to mount frames such as Full Suspension as well as Lady's bikes.  Attaches to the stem and the seat post for easy mounting onto a car carrrier.	http://www.bicyclebuys.com/item/0130033/SZLA	http://www.bicyclebuys.com/productimages/0130033.jpg	0130033	In Stock	NEW				  		19.99
100001449	Zefal	Zefal Spy Mirror	The Zefal Spy Mirror mounts virtually anywhere on the bike.	http://www.bicyclebuys.com/item/0100027/SZLA	http://www.bicyclebuys.com/productimages/0100027.jpg	0100027	In Stock	NEW				  		14.99
100001449	Kryptonite	Kryptonite New York 3000 Lock WL	Kryptonite New York 3000 Lock WL has a 7/10 (18mm) Kryptonium Steel shackle, Steel sleeve 'Crossbar over Crossbar' double security.  Ideal fro Motorcycles, Skooters, Heavy duty equipment that needs supreme security and long shackle.	http://www.bicyclebuys.com/item/1729902WL/SZLA	http://www.bicyclebuys.com/productimages/1729902NX.gif	1729902WL	In Stock	NEW				  		74.99
100001449	Avenir	Avenir Insulated Excursion Rack Top Bag Black	Expandable 830 cubic inch capacity, 600 denier polyester insulated main body, 420 denier ripstop nylon pockets and top cover, full reflective top surround and rear light clip for extra safety. Easy velcro mounting system includes shoulder strap for easy p	http://www.bicyclebuys.com/item/0151005/SZLA	http://www.bicyclebuys.com/productimages/0151005.jpg	0151005	In Stock	NEW				  		36.99
100001449	Selle Italia	Selle Italia Max Flite Gel Flow Team Edition Saddle	Selle Italia Max Flite Gel Flow Team Saddle uses the same basic shape as the original Flite but slightly larger base and more padding with the help of suspension that gives all-over cushioning without any moving mechanical parts.  Inserting the rail into 	http://www.bicyclebuys.com/item/0900235/SZLA	http://www.bicyclebuys.com/productimages/0900235.jpg	0900235	In Stock	NEW				  		129.99
100001449	Shimano	Shimano Dura-Ace Brake Cables w/ Housing	Includes: 1 - 800mm x 5mm outer casing, 1 - 1400mm x 5mm outer casing,  1 - 1000mm x 1.6mm stainless steel inner cable,   1 - 1700mm x 1.6mm stainless steel inner cable, 2- outer casing caps and 2 - inner cable caps.	http://www.bicyclebuys.com/item/1428861/SZLA	http://www.bicyclebuys.com/productimages/1428861.jpg	1428861	In Stock	NEW				  		16.99
100001449	Shimano	Shimano Dura-Ace Shifting Cables w/ Housing	Includes: 2 - 600mm x 4mm outer casing, 1- 320mm x 4mm outer casing,  2 - 2100mm x 1.2mm stainless steel inner cable,  4 - outer casing caps and 2 - inner cable caps.	http://www.bicyclebuys.com/item/1010088/SZLA	http://www.bicyclebuys.com/productimages/1010088.jpg	1010088	Limited Qty	NEW				  		14.99
100001449	BikeHard	BikeHard Handlebar/Map Bag Black	The BikeHard Handlebar Bag is constructed of incredibly resilient and long lasting 600x600D Polyester.  Internally divided & insulated to keep your contents padded from the outside and temperature controlled. Removable top map holder convieniently folds o	http://www.bicyclebuys.com/item/0114567/SZLA	http://www.bicyclebuys.com/productimages/0114567.jpg	0114567	In Stock	NEW				  		24.99
100001449	Shimano	Shimano HG 50 Chain 6/7/8 Speed	This is an excellent replacement chain for any 6/7/8 speed(rear) bicycle.  Shimano quality at an affordable price.	http://www.bicyclebuys.com/item/03Y1599905/SZLA	http://www.bicyclebuys.com/productimages/1599905.jpg	03Y1599905	In Stock	NEW				  		19.99
100001449	Profile Designs	Profile Design Aero Drink Bracket	Profile Design Aero Drink Bracket. This bracket is needed to mount Aero Drink System to the aerobars.	http://www.bicyclebuys.com/item/0100018/SZLA	http://www.bicyclebuys.com/productimages/0100018.jpg	0100018	In Stock	NEW				  		11.99
100001449	Kryptonite	Kryptonite Stronghold (Above Ground)	Kryptonite Stronghold ideal for securing a bike, car, boat or a super expensive grill.  Has an extra secure locking point. Above-ground model- attach to ground, wall, truck, or trailer bed. Steel shackle lays flat within domed body when not in use, making	http://www.bicyclebuys.com/item/1729889A/SZLA	http://www.bicyclebuys.com/productimages/1729889.gif	1729889A	In Stock	NEW				  		64.99
100001449	Topeak	Topeak Turbo Morph Pump W/Gauge (TTM-DG)	Turbo Morph is a light-weight mountain pump that morphs to a mini-floor pump. Has a Dial pressure gauge built in.  Its floor pump like action makes filling up those high-pressure skinny tires a breeze.160 psi	http://www.bicyclebuys.com/item/0119694/SZLA	http://www.bicyclebuys.com/productimages/0119694.jpg	0119694	In Stock	NEW				  		29.99
100001449	Selle Italia	Selle Italia Prolink Genuine Gel Saddle Black Black	Revolutionary in performance, PROLINK is the new-age saddle. The very first to have a Composite frame, realized in carbon and titanium, to enhance strength and extreme lightness. Thanks to the innovatory design, PROLINK avails of a total cushioning system	http://www.bicyclebuys.com/item/0900220/SZLA	http://www.bicyclebuys.com/productimages/0900220.jpg	0900220	In Stock	NEW				  		84.99
100001449	Michelin	Michelin A1 AirComp Latex 700 20/23c Presta Tube 700c	Completely new design from the ground up. Tested & proven in laboratory tests. Professional racers demand maximum performance from every component, even tubes. The natural elasticity of latex actually reduces rolling resistance, and the Aircomp Latex weig	http://www.bicyclebuys.com/item/0601490/SZLA	http://www.bicyclebuys.com/productimages/0601490.jpg	0601490	In Stock	NEW				  		14.99
100001449	Greenfield	Greenfield Rear Mount Kickstand	Stabilizer is great for off-road or mountain bikes. It comes complete with an extra wide rubber foot for superior stability, and won't interfere with pedal action or rear derailleur cables. Fits tube sizes up to 7/8 in diameter.	http://www.bicyclebuys.com/item/0427004R/SZLA	http://www.bicyclebuys.com/productimages/0427004R.jpg	0427004R	In Stock	NEW				  		14.99
100001449	Lizard Skins	Lizard Skin ChainStay Guard	Lizard Skin Chain Stay Guard.  Stretchable material with velcro connection.	http://www.bicyclebuys.com/item/01200014PART/SZLA	http://www.bicyclebuys.com/productimages/01200014.jpg	01200014PART	In Stock	NEW				  		8.99
100001450	Shimano	Shimano XTR Black Socks By De-Feet Black	Twice the thickness in the footbed. Cordura at the toe and heel. Lighter mesh for better ventilation. Classic white Shimano road socks. Or dirt-don't-matter black and gray XTR, and Power to the Pedal SPD grime sock.	http://www.bicyclebuys.com/item/SHXTRSOXPART/SZLA	http://www.bicyclebuys.com/productimages/shxtrsox.jpg	SHXTRSOXPART	In Stock	NEW				  		9.99
100001450	Pearl Izumi	Pearl Izumi P.R.O. Barrier Lite Jacket	Pearl Izumi is updating the Optik jacket the ultra light weight, packable, windproof, water resistant Pearl Izumi P.R.O. Barrier Lite Jacket is a must have for questionable weather conditions.	http://www.bicyclebuys.com/item/0740450PART/SZLA	http://www.bicyclebuys.com/productimages/0740450PART.jpg	0740450PART	In Stock	NEW				  		84.99
100001449	CatEye	Cat Eye HL-EL510/TL-LD1000 Lightset	Cat Eye HL-EL510/TL-LD100 Lightset provides superior lighting at a very low price.  LED technology and enhanced Opticube lenses.  Long run times for both headlight and taillight.	http://www.bicyclebuys.com/item/0114512/SZLA	http://www.bicyclebuys.com/productimages/0114512.jpg	0114512	In Stock	NEW				  		59.99
100001449	Park	Park CM-5 Cyclone Chain Cleaner	Park CM-5 Cyclone Chain Cleaner.  The patented ChainMate Chain Scrubber is made with a tough plastic base material, uses an extra large solvent reservoir, and a series of rotating brushes to get chains really clean. A magnet at the bottom of the Cyclone’s	http://www.bicyclebuys.com/item/1736214/SZLA	http://www.bicyclebuys.com/productimages/1736214.jpg	1736214	In Stock	NEW				  		24.99
100001449	Shimano	Shimano Tourney TX-51 Rear Derailleur w/Hanger	Busted up the rear derailleur on your beater/classic?  The Shimano Tourney Rear Derailleur is a great replacement part for any 6/7 speed bike. This model comes with the hanger.	http://www.bicyclebuys.com/item/1010082/SZLA	http://www.bicyclebuys.com/productimages/1010082.jpg	1010082	In Stock	NEW				  		14.99
100001449	Louis Garneau	Louis Garneau Carbon Air Compo Road Shoe	Louis Garneau Carbon Air Compo is a lightweight road racing shoe with a carbon sole.  Compatible with all major pedal system cleats.  Three strap enclosure provides maximum custon fit for most any foot.	http://www.bicyclebuys.com/item/LGCACO8PART/SZLA	http://www.bicyclebuys.com/productimages/LGCACO8PART.jpg	LGCACO8PART	In Stock	NEW				  		129.99
100001450	Pearl Izumi	Pearl Izumi Zephrr Jacket '09	A perennial favorite, the Pearl Izumi Zephrr Jacket is updated with a softer, more wind and water resistant fabric and complimentary new design lines	http://www.bicyclebuys.com/item/0740456PART/SZLA	http://www.bicyclebuys.com/productimages/0740456PART.jpg	0740456PART	In Stock	NEW				  		69.99
100001449	Pearl Izumi	Pearl Izumi X-Alp Low MTB/Spin Cycling Shoe '08	Pearl Izumi X-Alp Low MTB/Spin Cycling Shoe '08 performs as well off the bike as on the bike. The stiff nylon R&R plate provides power transfer to the pedals when you need it, but gives you good toe spring and forefoot flexibility when the going gets to s	http://www.bicyclebuys.com/item/PIXALPART/SZLA	http://www.bicyclebuys.com/productimages/PIXALPART.jpg	PIXALPART	In Stock	NEW				  		79.99
100001449	SIDI	Sidi Soft Arch Compression Strap	Sidi's Soft Arch Compression Strap is an anatomically shaped pad-and-strap combination that more evenly spreads loads across your foot. Over time and with much use you may want to replace these straps to attain the original secure fit, especially if the r	http://www.bicyclebuys.com/item/0150133PART/SZLA	http://www.bicyclebuys.com/productimages/0150133.jpg	0150133PART	In Stock	NEW				  		24.99
